Person id	Full name	Full name reversed	Blurb	male/female/group	Nationality	Birth date	Birth year	Death date	Death year	Birth city/state	Birth country	Death city/state	Death country	I am a useless column
keithgeorg002133	George Keith, 10th Earl Marischal	Keith, George, 10th Earl Marischal	(1692?–1778), Scottish army officer, diplomat in Prussian service	Male	Scottish	between 1692 and 1693	1692	Thursday, 28 May 1778	1778	Inverugie Castle, near Peterhead, Aberdeenshire	Scotland	Potsdam, Brandenburg	Germany	
keithjames002135	James Francis Edward Keith	Keith, James Francis Edward	(1696–1758), Scottish soldier, general in Russian and Prussian service	Male	Scottish	Monday, 11 June 1696	1696	October 1758	1758	Inverugie Castle, near Peterhead, Aberdeenshire	Scotland	Hochkirch, Saxony	Germany	
kelly00000024248	Miss Frances Arabella Kelly	Kelly, Miss Frances Arabella	(before 1722–1733), Irish correspondent of Jonathan Swift	Female	Irish	before 1722	1722	1733	1733		Ireland		unknown	
kellymicha005202	Michael Kelly	Kelly, Michael	(1762–1826), Irish singer, composer	Male	Irish	Saturday, 25 December 1762	1762	Monday, 9 October 1826	1826	Dublin, county Dublin	Ireland	Margate, Kent	England	
kelsojames024739	James Kelso	Kelso, James	(fl. 1789), American merchant, tax official	Male	American						United States of America		unknown	
kembljohnp005203	John Philip Kemble	Kemble, John Philip	(1757–1823), English actor	Male	English	Tuesday, 1 February 1757	1757	Wednesday, 26 February 1823	1823	Prescot, Lancashire	England	Lausanne, canton of Vaud	Switzerland	
kendajohn0005623	Rev. John Kendall	Kendall, Rev. John	(d. 1717), English clergyman	Male	English		0	1717	1717		England		unknown	
kendejohn0005204	John Kenderdine	Kenderdine, John	(c. 1777–1854), Welsh gentleman	Male	Welsh	c. 1777	1777	December 1854	1854	Flintshire	Wales		unknown	
kennewhite024139	White Kennet, bishop of Peterborough	Kennet, White, bishop of Peterborough	(1660–1728), English churchman, antiquarian	Male	English	1660	1660	1728	1728		England		unknown	
kenriwilli023431	William Kenrick	Kenrick, William	(c. 1729–1779), English author, translator, journalist	Male	English	c. 1729	1729	Thursday, 10 June 1779	1779		England	London, Greater London	England	
kentwilli0005006	William Kent	Kent, William	(1686–1748), English painter, architect, landscape designer	Male	English	1686	1686	1748	1748		England		unknown	
kenyolloyd005205	Lloyd Kenyon, 1st Baron Kenyon	Kenyon, Lloyd, 1st Baron Kenyon	(1732–1802), English judge	Male	English	Sunday, 5 October 1732	1732	Sunday, 4 April 1802	1802	Gredington, near Hanmer, Flintshire	Wales	Bath, Somerset	England	
keoghthoma004134	Thomas Keogh	Keogh, Thomas	(fl. 1796), Irish correspondent of Edmund Burke	Male	Irish						Ireland		unknown	
keppegeert005334	Geertruid Johanna Quirina van Keppel, countess of Albemarle	Keppel, Geertruid Johanna Quirina van, countess of Albemarle	(d. 1741), Dutch aristocrat	Female	Dutch		0	1741	1741		Netherlands		unknown	
kerr000000004162	Dr William Kerr	Kerr, Dr William	(1737–1824), English physician, militia officer	Male	English	1737	1737	1824	1824		England		unknown	
kerrwilli0002139	William Kerr	Kerr, William	(fl. 1790–1822), Scottish postal official	Male	Scottish						Scotland		unknown	
keysedietr001313	Graf Dietrich von Keyserlingk	Keyserlingk, Graf Dietrich von	(fl. 1786), German government minister	Male	German						Germany		unknown	
keyseherma001947	Graf Hermann Karl von Keyserlingk	Keyserlingk, Graf Hermann Karl von	(1696–1764), German aristocrat	Male	German	1696	1696	Sunday, 30 September 1764	1764		Germany		unknown	
khanalina0025085	'Ali Naqi Diyanat Khan	Khan, 'Ali Naqi Diyanat	(d. 1713), Indian aristocrat, governor	Male	Indian		0	1713	1713		India		India	
kicy000000025764	— Kicy	Kicy, —	(fl. 1730), French letter-writer	Male	French						France		unknown	
kilvithoma005427	Thomas Kilvington	Kilvington, Thomas	(?1733–1823), English physician	Male	English	1733	1733	Saturday, 13 September 1823	1823		England	Ripon, Yorkshire	England	
kinasedwar005665	Edward Kinaston	Kinaston, Edward	(1679–1747), English lawyer, academic	Male	English	1679	1679	1747	1747		England		unknown	
kincaalexa002142	Alexander Kincaid	Kincaid, Alexander	(1710–1777), Scottish bookseller, printer	Male	Scottish	Monday, 17 March 1710	1710	Tuesday, 21 January 1777	1777	Falkirk, Stirlingshire	Scotland	Edinburgh, county of Edinburgh	Scotland	
king000000024734	Rev. John King	King, Rev. John	(c. 1727–1812), English clergyman	Male	English	c. 1727	1727	Tuesday, 6 October 1812	1812		England		unknown	
kingdricha004800	Richard Kingdon	Kingdon, Richard	(fl. 1672), English landowner	Male	English						England		unknown	
kingedmun0025378	Edmund King	King, Edmund	(1629–1707), English surgeon, physician	Male	English	1629	1629	Wednesday, 29 May 1709	1709		England	London, Greater London	England	
kingejohn0025634	John Kinge	Kinge, John	(fl. 1689), correspondent of Robert Boyle	Male	unknown						unknown		unknown	
kingjames0005510	Rev. James King	King, Rev. James	(fl. 1735–1741), Irish clergyman	Male	Irish						Ireland		unknown	
kingjohn00002143	John King	King, John	(1759–1830), English civil servant	Male	English	1759	1759	Tuesday, 30 March 1830	1830	Clitheroe, Lancashire	England	London, Greater London	England	
kingmarga0017224	Mrs Margaret King	King, Mrs Margaret	(1735–1793), English clergyman's wife	Female	English	1735	1735	1793	1793		England		unknown	
kingmiles0024740	Miles King	King, Miles	(1747–1814), American merchant, politician	Male	American	1747	1747	1814	1814		United States of America		unknown	
kingpeter0002144	Peter King, 1st Baron King of Ockham	King, Peter, 1st Baron King of Ockham	(1669–1734), English judge, politician	Male	English	1669	1669	Thursday, 22 July 1734	1734	Exeter, Devon	England	Ockham, Surrey	England	
kingricha0003901	Rev. Richard King	King, Rev. Richard	(c. 1671–after 1723), English clergyman	Male	English	c. 1671	1671	after  1723	1723		England		unknown	
kingricha0024441	Richard King	King, Richard	(fl. 1785–1788), English businessman	Male	English						England		unknown	
kingrufus0024906	Rufus King	King, Rufus	(1755–1827), American politician, diplomat	Male	American	Monday, 24 March 1755	1755	Sunday, 29 April 1827	1827	Scarboro, Maine	United States of America	Jamaica, Long Island, New York	United States of America	
kingsmaste024332	Masters of King's College, Aberdeen	King's College, Aberdeen, Masters of	(used 1761), Scottish college governing body	Group	Scottish						Scotland		unknown	
kingthoma0024357	Rev. Thomas King	King, Rev. Thomas	(1746–1801), English clergyman	Male	English	1746	1746	1801	1801		England		unknown	
kingwilli0005453	William King, archbishop of Dublin	King, William, archbishop of Dublin	(1650–1729), Irish churchman	Male	Irish	May 1650	1650	May 1729	1729	county Antrim	Ireland		unknown	
kingwilli0024305	William King	King, William	(1685–1763), English college principal	Male	English	Monday, 5 March 1685	1685	Friday, 30 December 1763	1763	London, Greater London	England	Bath, Somerset	England	
kinnadougl005206	Douglas Kinnaird	Kinnaird, Douglas	(1788–1830), Scottish writer, politician	Male	Scottish	Tuesday, 26 February 1788	1788	Friday, 12 March 1830	1830		Scotland	London, Greater London	England	
kiplitimot002146	Timothy Kiplin	Kiplin, Timothy	(fl. 1696), English correspondent of John Locke	Male	English						England		unknown	
kiplitimot024442	Timothy Kiplin, Junior	Kiplin, Timothy, Junior	(b. after 1676), English servant of John Locke	Male	English	1676	1676		0		England		unknown	
kirchathan025449	Rev. Athanasius Kircher	Kircher, Rev. Athanasius	(1602–1680), German Jesuit, scientist, inventor	Male	German	Thursday, 2 May 1602	1602	Wednesday, 27 November 1680	1680	Geisa, Thuringia	Germany	Rome, Lazio	Italy	
kirchnikla023430	Niklaus Anton Kirchberger	Kirchberger, Niklaus Anton	(1739–1799), Swiss soldier, army officer in Dutch service, politician	Male	Swiss	1739	1739	1799	1799		Switzerland		unknown	
kirkbchris025417	Christopher Kirkby	Kirkby, Christopher	(fl. 1668–1696), English merchant, alchemist	Male	English						England		unknown	
kirkrober0025635	Rev. Robert Kirk	Kirk, Rev. Robert	(1644–1692), Scottish clergyman, scholar	Male	Scottish	Friday, 9 December 1644	1644	Wednesday, 14 May 1692	1692	Aberfoyle, Perthshire	Scotland	Aberfoyle, Perthshire	Scotland	
kirkwjames025636	Rev. James Kirkwood	Kirkwood, Rev. James	(c. 1650–1709?), Scottish clergyman, theologian	Male	Scottish	c. 1650	1650	1709	1709	near Dunbar, East Lothian	Scotland		unknown	
klangen000003903	Mr — Klangen	Klangen, Mr —	(fl. 1783–1784), Russian surgeon	Male	unknown						Russia		unknown	
klieger000002149	Dr — Kliëger	Kliëger, Dr —	(fl. 1800), Polish lawyer	Male	Polish						Poland		unknown	
klingmarie001027	Marie Ursule de Klinglin, comtesse de Lutzelbourg	Klinglin, Marie Ursule de, comtesse de Lutzelbourg	(1683–1765), French aristocrat	Female	French	1683	1683	1765	1765	Sélestat, Alsace	France	Strasbourg, Alsace	France	
klopsfried005666	Friedrich Gottlieb Klopstock	Klopstock, Friedrich Gottlieb	(1724–1803), German poet	Male	German	Sunday, 2 July 1724	1724	Monday, 14 March 1803	1803	Quedlinburg, Saxony	Germany	Hamburg, state of Hamburg	Germany	
klupfemman023429	Emmanuel Christoffel Klüpffel	Klüpffel, Emmanuel Christoffel	(1721–1776), German protestant minister, editor	Male	German	1721	1721	1776	1776		Germany		unknown	
knaptjohn0025012	John Knapton	Knapton, John	(1696–1770), English bookseller, publisher	Male	English	1696	1696	Wednesday, 26 September 1770	1770		England		unknown	
knaptpaul0025013	Paul Knapton	Knapton, Paul	(1703–1755), English bookseller	Male	English	1703	1703	Thursday, 12 June 1755	1755		England		unknown	
knellgodfr005007	Sir Godfrey Kneller	Kneller, Sir Godfrey	(1646–1723), German portrait painter	Male	German	1646	1646	1723	1723		Germany		unknown	
knighann00005008	Ann Knight	Knight, Ann	(1697–1756), English correspondent of Alexander Pope	Female	English	1697	1697	1756	1756		England		unknown	
knighhenri004310	Henrietta Knight, Lady Luxborough	Knight, Henrietta, Lady Luxborough	(1699–1756), English poet, salon hostess	Female	English	Wednesday, 15 July 1699	1699	Friday, 26 March 1756	1756	Lydiard Park, Lydiard Tregoze, near Swindon, Wiltshire	England	Barrells, Ullenhall, Warwickshire	England	
knighjohn0005009	John Knight	Knight, John	(c. 1686–1733), English politician	Male	English	c. 1686	1686	1733	1733	Wreymouth	England		unknown	
knighrober005359	Robert Knight	Knight, Robert	(1675–1744), English financier, swindler	Male	English	1675	1675	1744	1744	London, Greater London	England	London, Greater London	England	
knight0000005207	Captain — Knight	Knight, Captain —	(fl. 1772), Welsh duellist	Male	Welsh						Wales		unknown	
knoxhenry0002151	Henry Knox	Knox, Henry	(1750–1806), American revolutionary general, politician	Male	American	Saturday, 25 July 1750	1750	Saturday, 25 October 1806	1806	Boston, Massachusetts	United States of America	Thomaston	United States of America	
knoxwilli0024586	William Knox	Knox, William	(1756–1795), American government official, pamphleteer, diplomat	Male	American	1732	1732	Saturday, 25 August 1810	1810		Ireland		unknown	
kochkonra0023428	Konrad Reinhard von Koch	Koch, Konrad Reinhard von	(fl. 1774), German diplomat	Male	German						Germany		unknown	
koejohnh00002152	John Heide Koe	Koe, John Heide	(1777–1842), English naval officer	Male	English	1777	1777	1842	1842		England		unknown	
koejohnh00002153	John Herbert Koe	Koe, John Herbert	(1783–1860), English lawyer	Male	English	1783	1783	1860	1860		England		unknown	
koeniamand023427	Amand Koenig	Koenig, Amand	(fl. 1748–1814), French printer, bookseller	Male	French						France		unknown	
koesusan00003904	Susannah Chicheley Koe	Koe, Susannah Chicheley	(1739–1825), English naval officer's wife	Female	English	1739	1739	1825	1825		England		unknown	
kokhonikol003905	Nikolai Vasil'evich Kakhovskii	Kakhovskii, Nikolai Vasil'evich	(b. before 1734), Russian aristocrat	Male	Russian	c. 1734	1734				Russia		unknown	
kollyjeanp023426	Jean Pierre Kolly	Kolly, Jean Pierre	(fl. 1725–1743), Swiss banker	Male	Swiss						Switzerland		unknown	
konigjohan002124	Johann Samuel König	König, Johann Samuel	(1712–1757), Swiss mathematician, university professor	Male	Swiss	Sunday, 31 July 1712	1712	Sunday, 21 August 1757	1757	Büdingen, Hesse	Germany	Zuilenstein, near Amerongen, province of Utrecht	Netherlands	
kretsfried025418	Friedrich Kretschmar	Kretschmar, Friedrich	(fl. 1657–1676), German physician, alchemist, adventurer	Male	German						Germany		unknown	
kunzlmarti023424	Martin Künzli	Künzli, Martin	(1709–1765), Swiss college principal	Male	Swiss	1709	1709	1765	1765		Switzerland		unknown	
l00000000x023894	L.	L.	(fl. 1733), French journalist	Male	French						France		unknown	
labatd0000024164	D. Labatte	Labatte, D.	(fl. 1735), French notary	Male	French						France		unknown	
labatjeanl002187	Jean Louis Labat, baron de Grandcour	Labat, Jean Louis, baron de Grandcour	(d. c. 1798), Swiss diplomat, financier	Male	Swiss		0	c.  1798	1798		Switzerland		unknown	
labaulouis001030	Louis César de La Baume Le Blanc, duc de La Vallière	La Baume Le Blanc, Louis César de, duc de La Vallière	(1708–1780), French aristocrat, army officer, bibliophile	Male	French	1708	1708	1780	1780		France		unknown	
labbe00000024269	— Labbé	Labbé, —	(fl. 1679–1727), French police official	Male	French						France		unknown	
labearosev001032	Rose Victoire de La Beaumelle	La Beaumelle, Rose Victoire de	(1733–1813), French author's wife	Female	French	1733	1733	1813	1813	Toulouse, Haute-Garonne	France		unknown	
labintinna004124	chevalier de La Bintinnaye	chevalier de La Bintinnaye	(fl. 1791), appears in Edmund Burke edition	Male	French?						unknown		unknown	
lablejacqu023423	Jacques Lablée	Lablée, Jacques	(1751–1841), French journalist, author, revolutionary politician	Male	French	1751	1751	1841	1841	Beaugency, Loiret	France		unknown	
laboncharl003634	Charles François de La Bonde, marquis d'Iberville	La Bonde, Charles François de, marquis d'Iberville	(1653–1723), French diplomat	Male	French	1653	1653	1723	1723		France		unknown	
laborelisa001033	Elisabeth Josèphe Binet, baronne de Marchais	Binet, Elisabeth Josèphe, baronne de Marchais	(fl. 1778), French aristocrat, correspondent of Voltaire	Female	French						France		unknown	
laborjeanb001080	Jean Benjamin de Laborde	Laborde, Jean Benjamin de	(1734–1794), French musician, financier	Male	French	Sunday, 5 September 1734	1734	Tuesday, 22 July 1794	1794	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
laborjeanj001081	Jean Joseph de Laborde	Laborde, Jean Joseph de	(1724–1794), French financier	Male	French	1724	1724	Friday, 18 April 1794	1794	near Jaca, Aragon	Spain	Paris, Ile-de-France	France	
labormarie002172	Marie Françoise de Laborde Desmartres	Laborde Desmartres, Marie Françoise de	(b. 1732), French aristocrat, correspondent of Voltaire	Female	French	Friday, 4 April 1732	1732			Clermont-Ferrand, Puy-de-Dôme	France		unknown	
laboujeanp023422	Jean Pierre Jacques Auguste de Labouisse-Rochefort	Labouisse-Rochefort, Jean Pierre Jacques Auguste de	(1778–1852), French author, printer	Male	French	1778	1778	1852	1852		France		unknown	
labripierr001034	Pierre Arnaud de La Briffe, marquis de Ferrières	La Briffe, Pierre Arnaud de, marquis de Ferrières	(1678–1740), French lawyer, civil servant	Male	French	Thursday, 21 July 1678	1678	Thursday, 7 April 1740	1740		France	Ferrières-en-Brie	France	
labrofrede023421	Frédéric Guillaume de La Broue	La Broue, Frédéric Guillaume de	(c. 1710–1782), Dutch protestant minister, preacher	Male	Dutch	c. 1710	1710	1782	1782		Netherlands	Paris, Ile-de-France	France	
labromarie001035	Marie Magdeleine Angélique de La Brousse, comtesse de Verteillac	La Brousse, Marie Magdeleine Angélique de, comtesse de Verteillac	(1689–1751), French aristocrat, miscellaneous author	Female	French	1689	1689	1751	1751		France		unknown	
labussiere024653	Mlle — de La Bussière	La Bussière, Mlle — de	(fl. 1724–1735), correspondent of Jean Jacques Rousseau	Female	unknown						unknown		unknown	
lacerrober002174	Roberto José de La Cerda, conde de Villalonga	La Cerda, Roberto José de, conde de Villalonga	(fl. 1719–1750), Spanish general in foreign service	Male	Spanish						Spain		unknown	
lachaannef023276	Anne Françoise de La Chaise d'Aix, comtesse de Montaigu	La Chaise d'Aix, Anne Françoise de, comtesse de Montaigu	(fl. 1736–1745), French aristocrat	Female	French						France		unknown	
lachagerau001036	Géraud de La Chau	La Chau, Géraud de	(fl. 1775–1785), French antiquarian, librarian	Male	French		0		0		France		unknown	
